,Client Numbers,Client Names
3270,7249419440,"Pittsburgh Family Foot Care, P.C."
3271,8032544699,Pivotal Health and Rehab
3272,5406049894,"PL Physicians, Inc."
3273,5403614779,"PL Physicians, Inc."
3274,5152863798,Polk County (IA) Health Department
3275,4173267250,Polk County Health Center
3276,8288948271,Polk County Health Department
3277,2194653525,Porter County Health Department
3278,2197598239,Porter County Health Department
3279,2197078068,Porter County Health Department
3280,5032499000,Portland Urgent Care
3281,2406180275,Potomac Oncology and Hematology
3282,7854573719,Pottawatomie County Health Department
3283,NULL,pp
3284,7188888888,Practice_0
3285,7188888888,Practice_1
3286,7188888888,Practice_2
3287,9016830055,Practice_2
3288,6206724135,Pratt County Health Department
3289,7186849298,Precision Billing DB Set
3290,4247770708,Precision NextGen Oncology and Research Center
3291,7874073333,Precision Oncology Institute LLC
3292,4012310060,"Precision Pain Treatment Clinic, LLC"
3293,9724558222,Premier AccessMD PLLC
3294,5595542100,Premier Cancer Care And Infusion Center 
3295,2019680303,"PREMIER HEALTH CENTER, PC"
3296,7188480475,Premier Hematology-Oncology
3297,7189084800,Premier Hematology-Oncology
3298,7722102447,"Premier Neurology and Wellness Center, LLC"
3299,7722875200,"Premier Neurology and Wellness Center, LLC"
3300,7723354000,"Premier Neurology and Wellness Center, LLC"
3301,7723373565,"Premier Neurology and Wellness Center, LLC"
3302,7723988080,"Premier Neurology and Wellness Center, LLC"
3303,7722881015,"Premier Neurology and Wellness Center, LLC"
3304,7723358844,"Premier Neurology and Wellness Center, LLC"
3305,7723321000,"Premier Neurology and Wellness Center, LLC"
3306,2154231011,PREMIER PEDIATRICS
3307,7087998384,Premier Psychiatry
3308,7085813151,Premier Psychiatry
3309,4097679285,Primary Care Anywhere
3310,4082510835,Primary Care Physicians Medical Corp.
3311,4084279628,Primary Care Physicians Medical Corp.
3312,5102849121,Primary Care Physicians Medical Corp.
3313,4082654211,Primary Care Physicians Medical Corp.
3314,4089646800,Primary Care Physicians Medical Corp.
3315,4086492370,Primary Care Physicians Medical Corp.
3316,4082611120,Primary Care Physicians Medical Corp.
3317,5102395337,Primary Care Physicians Medical Corp.
3318,4083893500,Primary Care Physicians Medical Corp.
3319,4082952665,Primary Care Physicians Medical Corp.
3320,4088834460,Primary Care Physicians Medical Corp.
3321,4086898132,Primary Care Physicians Medical Corp.
3322,5107939255,Primary Care Physicians Medical Corp.
3323,6509915177,Primary Care Physicians Medical Corp.
3324,5105732523,Primary Care Physicians Medical Corp.
3325,4088359601,Primary Care Physicians Medical Corp.
3326,4087251840,Primary Care Physicians Medical Corp.
3327,4082513070,Primary Care Physicians Medical Corp.
3328,5407861200,"Prime Care Family Care, Inc."
3329,6616956777,Prime Pulmonary & Sleep Center
3330,6617256910,Prime Pulmonary & Sleep Center
3331,6613953999,Prime Pulmonary & Sleep Center
3332,6616325504,Prime Pulmonary & Sleep Center
3333,6616636000,Prime Pulmonary & Sleep Center
3334,6613274647,Prime Pulmonary & Sleep Center
3335,6095840117,Princeton Occupational Health and Family Medicine
3336,5163655570,PRINE HEALTH MEDICAL GROUP PLLC
3337,5164090106,PRINE HEALTH MEDICAL GROUP PLLC
3338,5167647070,PRINE HEALTH MEDICAL GROUP PLLC
3339,5167645807,PRINE HEALTH MEDICAL GROUP PLLC
3340,5165463676,PRINE HEALTH MEDICAL GROUP PLLC
3341,5168016959,PRINE HEALTH MEDICAL GROUP PLLC
3342,7184236638,PRINE HEALTH MEDICAL GROUP PLLC
3343,5165628000,PRINE HEALTH MEDICAL GROUP PLLC
3344,5164658250,PRINE HEALTH MEDICAL GROUP PLLC
3345,5168766000,PRINE HEALTH MEDICAL GROUP PLLC
3346,5163275555,PRINE HEALTH MEDICAL GROUP PLLC
3347,7182892100,PRINE HEALTH MEDICAL GROUP PLLC
3348,5164843460,PRINE HEALTH MEDICAL GROUP PLLC
3349,5169210914,PRINE HEALTH MEDICAL GROUP PLLC
3350,5166231786,PRINE HEALTH MEDICAL GROUP PLLC
3351,5167852093,PRINE HEALTH MEDICAL GROUP PLLC
3352,5164836702,PRINE HEALTH MEDICAL GROUP PLLC
3353,5167752100,PRINE HEALTH MEDICAL GROUP PLLC
3354,5167052525,PRINE HEALTH MEDICAL GROUP PLLC
3355,5166323000,PRINE HEALTH MEDICAL GROUP PLLC
3356,5162558000,PRINE HEALTH MEDICAL GROUP PLLC
3357,5165796000,PRINE HEALTH MEDICAL GROUP PLLC
3358,5163749300,PRINE HEALTH MEDICAL GROUP PLLC
3359,7183437600,PRINE HEALTH MEDICAL GROUP PLLC
3360,5168271370,PRINE HEALTH MEDICAL GROUP PLLC
3361,7189693293,PRINE HEALTH MEDICAL GROUP PLLC
3362,7182923598,PRINE HEALTH MEDICAL GROUP PLLC
3363,5163654545,PRINE HEALTH MEDICAL GROUP PLLC
3364,6315326969,PRINE HEALTH MEDICAL GROUP PLLC
3365,5164072727,PRINE HEALTH MEDICAL GROUP PLLC
3366,5165624435,PRINE HEALTH MEDICAL GROUP PLLC
3367,5163877463,PRINE HEALTH MEDICAL GROUP PLLC
3368,6312248500,PRINE HEALTH MEDICAL GROUP PLLC
3369,6313870061,PRINE HEALTH MEDICAL GROUP PLLC
3370,5165626000,PRINE HEALTH MEDICAL GROUP PLLC
3371,5167126565,PRINE HEALTH MEDICAL GROUP PLLC
3372,5163270850,PRINE HEALTH MEDICAL GROUP PLLC
3373,5164828826,PRINE HEALTH MEDICAL GROUP PLLC
3374,5164828220,PRINE HEALTH MEDICAL GROUP PLLC
3375,5166630333,PRINE HEALTH MEDICAL GROUP PLLC
3376,5167665701,PRINE HEALTH MEDICAL GROUP PLLC
3377,5169313988,PRINE HEALTH MEDICAL GROUP PLLC
3378,5167450202,PRINE HEALTH MEDICAL GROUP PLLC
3379,5164825999,PRINE HEALTH MEDICAL GROUP PLLC
3380,5168838313,PRINE HEALTH MEDICAL GROUP PLLC
3381,5163741677,PRINE HEALTH MEDICAL GROUP PLLC
3382,5165931838,PRINE HEALTH MEDICAL GROUP PLLC
3383,7182242398,PRINE HEALTH MEDICAL GROUP PLLC
3384,5168891100,PRINE HEALTH MEDICAL GROUP PLLC
3385,5164314400,PRINE HEALTH MEDICAL GROUP PLLC
3386,7182156000,PRINE HEALTH MEDICAL GROUP PLLC
3387,5169386000,PRINE HEALTH MEDICAL GROUP PLLC
3388,6316695440,PRINE HEALTH MEDICAL GROUP PLLC
3389,6313763000,PRINE HEALTH MEDICAL GROUP PLLC
3390,5167193000,PRINE HEALTH MEDICAL GROUP PLLC
3391,5165051010,PRINE HEALTH MEDICAL GROUP PLLC
3392,5167409900,PRINE HEALTH MEDICAL GROUP PLLC
3393,5167919400,PRINE HEALTH MEDICAL GROUP PLLC
3394,5165140105,PRINE HEALTH MEDICAL GROUP PLLC
3395,5165140541,PRINE HEALTH MEDICAL GROUP PLLC
3396,5162475720,PRINE HEALTH MEDICAL GROUP PLLC
3397,2014976211,Progressive Hand Therapy LLC
3398,6303766317,Prospect HealthCare SC
3399,7139044014,Prostate Laser Center
3400,7193368721,Prowers County Public Health and Environment
3401,6812659047,PSIMED
3402,3042125526,PSIMED
3403,3047298007,PSIMED
3404,3042055207,PSIMED
3405,3045133513,PSIMED
3406,2125096200,Psych Database Template
3407,9089001116,Psych Station of New Jersey
3408,7186849298,PT Chiro Db
3409,4028263880,Public Health Solutions
3410,9549411100,"PULMONARY AND SLEEP SPECIALISTS OF FLORIDA, P.A."
3411,9547768500,"PULMONARY AND SLEEP SPECIALISTS OF FLORIDA, P.A."
3412,9549418300,"PULMONARY AND SLEEP SPECIALISTS OF FLORIDA, P.A."
3413,9547834009,"PULMONARY AND SLEEP SPECIALISTS OF FLORIDA, P.A."
3414,5169539310,"Punam Prabhakar, M.D. P.C."
3415,5165626000,"Punam Prabhakar, M.D. P.C."
3416,9175131914,"Punam Prabhakar, M.D. P.C."
3417,9108030797,Pure Alignment Chiropractic and Wellness PLLC
3418,9734866248,purepsych LLC
3419,7182371596,"PURNA ATLURI, M.D., PLLC"
3420,7186045000,"PURNA ATLURI, M.D., PLLC"
3421,5203951593,Pusch Ridge Behavioral Health
3422,5205262663,Pusch Ridge Behavioral Health
3423,7188889183,"Q. T. WANG, M.D. NEUROLOGY P.C."
3424,7188860355,Qazi K. Haider MD PC
3425,9086883366,Qualcare Therapy Center Inc.
3426,9802243748,Queen City Cocoa B.E.A.N.S. Incorporated
3427,8036734946,Queen City Cocoa B.E.A.N.S. Incorporated
3428,7043624403,Queen City Gastroenterology & Hepatology
3429,7183354747,"Queens Medical Services, PLLC"
3430,7188864848,"Queens Medical Services, PLLC"
3431,7184415454,"Queens Medical Services, PLLC"
3432,7187219600,"Queens Pediatrics, P.C."
3433,7184707000,"Queens Pediatrics, P.C."
3434,7186701231,"Queens Pediatrics, P.C."
3435,7182632072,"Queens Pediatrics, P.C."
3436,9725236815,"R T Portable X-Ray, Inc"
3437,5628693900,R.Srinivasan M.D. Inc.
3438,6264588401,R.Srinivasan M.D. Inc.
3439,9544154421,Radha Vallabhaneni MD LLC
3440,5614888000,Radha Vallabhaneni MD LLC
3441,9549418300,Radha Vallabhaneni MD LLC
3442,7279345500,Radiance Radiology Inc
3443,4232521580,"Radiation Therapy Associates, P.C."
3444,4234722171,"Radiation Therapy Associates, P.C."
3445,9017266144,Radio Surgical Center of Memphis LP
3446,9569739696,Rafath Quraishi MD PA
3447,9569941752,Rafath Quraishi MD PA
3448,9566868422,Rafath Quraishi MD PA
3449,9569682500,Rafath Quraishi MD PA
3450,8002731744,Rafath Quraishi MD PA
3451,8326991963,Rafath Quraishi MD PA
3452,9569941745,Rafath Quraishi MD PA
3453,2104460106,Rafath Quraishi MD PA
3454,2146666063,Rafath Quraishi MD PA
3455,9562426173,Rafath Quraishi MD PA
3456,2102338022,Rafath Quraishi MD PA
3457,2146139680,Rafath Quraishi MD PA
3458,9565442264,Rafath Quraishi MD PA
3459,9565683843,Rafath Quraishi MD PA
3460,9564293082,Rafath Quraishi MD PA
3461,9569830134,Rafath Quraishi MD PA
3462,8325391334,Rafath Quraishi MD PA
3463,9564101234,Rafath Quraishi MD PA
3464,8065073022,Rafath Quraishi MD PA
3465,9566878120,Rafath Quraishi MD PA
3466,5307246269,Rainbow Kids Urgent Care
3467,8149433223,Rakesh C Verma M.D.
3468,8144728991,Rakesh C Verma M.D.
3469,8148892011,Rakesh C Verma M.D.
3470,5739857121,Ralls County Health Dept
3471,7184411373,RANA SULEMAN M.D
3472,6602636643,Randolph County of Health Department 
3473,3363186882,Randolph County Public Health
3474,2122636837,RANY CONDOS M.D
3475,3477321357,RANY CONDOS M.D
3476,5162233804,RASHEED U JAFAR MDPC
3477,8167765413,Ray County Health Department
3478,3054122800,Redondo Hand Center
3479,3052719100,Redondo Hand Center
3480,3054613229,Redondo Hand Center
3481,9086257152,Refining Health LLC
3482,8566967100,Refining Health LLC
3483,4692524777,"ReGen Pain Management, PLLC"
3484,9034364886,"ReGen Pain Management, PLLC"
3485,2143874100,"ReGen Pain Management, PLLC"
3486,2144527705,"ReGen Pain Management, PLLC"
3487,9728202600,"ReGen Pain Management, PLLC"
3488,9729818000,"ReGen Pain Management, PLLC"
3489,972810-700,"ReGen Pain Management, PLLC"
3490,4692138310,"ReGen Pain Management, PLLC"
3491,2144075000,"ReGen Pain Management, PLLC"
3492,9726685911,"ReGen Pain Management, PLLC"
3493,4694952000,"ReGen Pain Management, PLLC"
3494,7185446065,"Relief Medical Group, P.A."
3495,9296304100,Remote Focus 
3496,2129410988,"Rene Shek-Ming Eng, M.D."
3497,6206942900,Reno County Health Department
3498,6787749165,Resolution Natural-Wellness
3499,6785329442,Resolution Natural-Wellness
3500,8592761015,"Resurrection Treatment Clinics, LLC"
3501,5612725282,"Reza Saffari, M.D., P.A."
3502,7177628737,Richard D Myers LTD
3503,7248375350,Richard D. Lappen O.D.
3504,4124219274,Richard D. Lappen O.D.
3505,4694793333,"Richard Duran, DPM"
3506,7245489560,"Richard L Reilly Jr, DPM"
3507,7244933035,"Richard L Reilly Jr, DPM"
3508,4123719330,"Richard L Reilly Jr, DPM"
3509,4123635004,"Richard L Reilly Jr, DPM"
3510,6244641628,"Richard L Reilly Jr, DPM"
3511,4127162654,"Richard L Reilly Jr, DPM"
3512,7246760405,"Richard L Reilly Jr, DPM"
3513,7245456536,"Richard L Reilly Jr, DPM"
3514,7245459668,"Richard L Reilly Jr, DPM"
3515,7245459795,"Richard L Reilly Jr, DPM"
3516,7242483472,"Richard L Reilly Jr, DPM"
3517,7245482222,"Richard L Reilly Jr, DPM"
3518,7244638705,"Richard L Reilly Jr, DPM"
3519,4127210731,"Richard L Reilly Jr, DPM"
3520,7244594700,"Richard L Reilly Jr, DPM"
3521,7244386000,"Richard L Reilly Jr, DPM"
3522,7244712140,"Richard L Reilly Jr, DPM"
3523,7249126733,"Richard L Reilly Jr, DPM"
3524,7244659606,"Richard L Reilly Jr, DPM"
3525,7244593411,"Richard L Reilly Jr, DPM"
3526,2122139783,"Richard N. Palu, M.D"
3527,2017977878,"Richard N. Palu, M.D"
3528,2018362930,RIGHT TOUCH REHABILITATION LLC
3529,2018364261,RIGHT TOUCH REHABILITATION LLC
3530,8775018505,RIGHT TOUCH REHABILITATION LLC
3531,5755222633,Rio Grande Hematology and Oncology
3532,2155610809,RITTENHOUSE HEMATOLOGY & ONCOLOGY
3533,2018614447,"RIVERFRONT MEDICAL ASSOCIATES, PC"
3534,7324425542,"RIVERFRONT MEDICAL ASSOCIATES, PC"
3535,8775018505,"RIVERFRONT MEDICAL ASSOCIATES, PC"
3536,2016798485,"RIVERFRONT MEDICAL ASSOCIATES, PC"
3537,9728858346,Rizwan H. Bukhari MD PA
3538,2143207000,Rizwan H. Bukhari MD PA
3539,9725286090,Rizwan H. Bukhari MD PA
3540,9724122273,Rizwan H. Bukhari MD PA
3541,8669729786,"Roadrunner Laboratory Services, LLC"
3542,9795421755,"Roadrunner Laboratory Services, LLC"
3543,8008479068,"Roadrunner Laboratory Services, LLC"
3544,8669729786,"Roadrunner Radiology Equipment, LLC"
3545,2542357801,"Roadrunner Radiology Equipment, LLC"
3546,2547293366,"Roadrunner Radiology Equipment, LLC"
3547,9365447884,"Roadrunner Radiology Equipment, LLC"
3548,9795421755,"Roadrunner Radiology Equipment, LLC"
3549,9034391062,Roadrunner Ultrasound Equipment
3550,8172926330,Roadrunner Ultrasound Equipment
3551,2149483811,Roadrunner Ultrasound Equipment
3552,9732520333,ROBERT C PETRUCELLI MD PA
3553,5165024586,"Robert DePorto DO, MA"
3554,6463702040,"Robert DePorto DO, MA"
3555,2126846605,"Robert DePorto DO, MA"
3556,3477321357,"Robert DePorto DO, MA"
3557,7184628100,"Robert DePorto DO, MA"
3558,7186307000,"Robert DePorto DO, MA"
3559,2105454060,"ROBERT F YERRINGTON, MD PA"
3560,2106382000,"ROBERT F YERRINGTON, MD PA"
3561,2105755200,"ROBERT F YERRINGTON, MD PA"
3562,2105754000,"ROBERT F YERRINGTON, MD PA"
3563,2102974000,"ROBERT F YERRINGTON, MD PA"
3564,2128520279,"ROBERT F YERRINGTON, MD PA"
3565,2083569086,"Robert L Coray MD, PLLC"
3566,2082373904,"Robert L Coray MD, PLLC"
3567,2122637239,"Robert Matalon, M.D."
3568,2122637300,"Robert Matalon, M.D."
3569,2155797777,Roberts Family Chiropractic Center
3570,7089208465,Robinson Health Services (RHS)
3571,9084868899,"ROBINSON SPINAL HEALTH & REHAB, PA"
3572,5163654545,"ROBYN JOSEPH DPM, PC"
3573,5165626000,"ROBYN JOSEPH DPM, PC"
3574,7184707472,"ROBYN JOSEPH DPM, PC"
3575,8067972139,"Roger J. Wolcott, M.D., P.A."
3576,8067954368,"Roger J. Wolcott, M.D., P.A."
3577,8067250513,"Roger J. Wolcott, M.D., P.A."
3578,8062816114,"Roger J. Wolcott, M.D., P.A."
3579,8067251011,"Roger J. Wolcott, M.D., P.A."
3580,8067441133,"Roger J. Wolcott, M.D., P.A."
3581,8067259200,"Roger J. Wolcott, M.D., P.A."
3582,8063008142,"Roger J. Wolcott, M.D., P.A."
3583,8067989871,"Roger J. Wolcott, M.D., P.A."
3584,8067634455,"Roger J. Wolcott, M.D., P.A."
3585,8067884100,"Roger J. Wolcott, M.D., P.A."
3586,8066877777,"Roger J. Wolcott, M.D., P.A."
3587,8067958792,"Roger J. Wolcott, M.D., P.A."
3588,8067992555,"Roger J. Wolcott, M.D., P.A."
3589,8067933252,"Roger J. Wolcott, M.D., P.A."
3590,8067973481,"Roger J. Wolcott, M.D., P.A."
3591,8067922831,"Roger J. Wolcott, M.D., P.A."
3592,8067400800,"Roger J. Wolcott, M.D., P.A."
3593,8067951774,"Roger J. Wolcott, M.D., P.A."
3594,8067238700,"Roger J. Wolcott, M.D., P.A."
3595,8062815400,"Roger J. Wolcott, M.D., P.A."
3596,8067492222,"Roger J. Wolcott, M.D., P.A."
3597,8067758909,"Roger J. Wolcott, M.D., P.A."
3598,8067931111,"Roger J. Wolcott, M.D., P.A."
3599,8063686565,"Roger J. Wolcott, M.D., P.A."
3600,8067402222,"Roger J. Wolcott, M.D., P.A."
3601,8067950668,"Roger J. Wolcott, M.D., P.A."
3602,2123084988,"RONALD D. BLATT, MDPC"
3603,6103536767,"Ronald Fuchs, MD"
3604,4066536223,ROOSEVELT COUNTY HEALTH DEPARTMENT
3605,7187283376,"Rose Dermatology, PC"
3606,4063462156,Rosebud County Public Health Department
3607,4067482800,Rosebud County Public Health Department
3608,9708705341,Routt County Public Health
3609,2014886445,ROXANA GABRIELA KLINE
3610,2018333000,ROXANA GABRIELA KLINE
3611,2013433433,ROXANA GABRIELA KLINE
3612,7854836433,Russell County Health Department
3613,4124601310,Rx Tox  Inc
3614,7187435300,"S&R WE CARE, PC"
3615,7157932100,"S&R WE CARE, PC"
3616,7183691900,"S&R WE CARE, PC"
3617,2123125000,"S&R WE CARE, PC"
3618,7187258900,"S&R WE CARE, PC"
3619,2124489555,"S&R WE CARE, PC"
3620,7182508400,"S&R WE CARE, PC"
3621,2125234000,"S&R WE CARE, PC"
3622,7185172244,"S&R WE CARE, PC"
3623,8634674788,SAEED A KHAN MD MBA LLC
3624,7137961221,Salem Oncology Center
3625,8433427337,Salerno Pediatric Care LLC 
3626,6608863434,Saline County Health Department
3627,2127349949,SALVATORE R LENZO MD
3628,2125986000,SALVATORE R LENZO MD
3629,2128440000,SALVATORE R LENZO MD
3630,9146848741,SALVATORE R LENZO MD
3631,2127512100,SALVATORE R LENZO MD
3632,5203728575,Samanta Frembgen DO PLLC
3633,2125351400,Sammy Chitayat MD
3634,9105921131,Sampson County Health Department
3635,2126823600,"Samuel Cho, M.D PC"
3636,7184609640,"Samuel Cho, M.D PC"
3637,2123153038,"Samuel Cho, M.D PC"
3638,2156775120,Samuel Richard Budenstein DPM
3639,2156636000,Samuel Richard Budenstein DPM
3640,2156300091,Samuel Richard Budenstein DPM
3641,2108067515,"San Antonio PM&R Physicians, PLLC"
3642,6194216922,SAN DIEGO ONCOLOGY MEDICAL CLINIC
3643,8585712811,SAN DIEGO ONCOLOGY MEDICAL CLINIC
3644,9702475702,San Juan Basin Public Health 
3645,2109411000,San Lucas Surgical Associates                         
3646,2107572200,San Lucas Surgical Associates                         
3647,2102971000,San Lucas Surgical Associates                         
3648,2102973000,San Lucas Surgical Associates                         
3649,2105788110,San Lucas Surgical Associates                         
3650,2107056300,San Lucas Surgical Associates                         
3651,2102948000,San Lucas Surgical Associates                         
3652,2102711800,San Lucas Surgical Associates                         
3653,2102975000,San Lucas Surgical Associates                         
3654,2102972000,San Lucas Surgical Associates                         
3655,2102974000,San Lucas Surgical Associates                         
3656,2105724600,San Lucas Surgical Associates                         
3657,2106160616,San Lucas Surgical Associates                         
3658,2106907000,San Lucas Surgical Associates                         
3659,2106504949,San Lucas Surgical Associates                         
3660,2107042011,San Lucas Surgical Associates                         
3661,2109496000,San Lucas Surgical Associates                         
3662,4073511002,Sand Lake Cancer Center
3663,4126241070,Sandra A. Davis PHD
3664,7183354747,"Sanjay Lodha Physicians, PC"
3665,7188864848,"Sanjay Lodha Physicians, PC"
3666,7184415454,"Sanjay Lodha Physicians, PC"
3667,7572203311,"Sara Bouraee DPM, FACFAS"
3668,7572247605,"Sara Bouraee DPM, FACFAS"
3669,7578866381,"Sara Bouraee DPM, FACFAS"
3670,4127821000,"SARMA BEHAVIORAL HEALTH ASSOCIATES, Inc."
3671,9123522921,Savannah Psychiatry
3672,9128196000,Savannah Psychiatry
3673,9128194100,Savannah Psychiatry
3674,9123508000,Savannah Psychiatry
3675,2673438134,"Savita Singh, MD PC"
3676,6316236747,SB Psychiatric Services PLLC
3677,6314994490,SB Psychiatric Services PLLC
3678,6313353412,SB Psychiatric Services PLLC
3679,5183728178,Schenectady  ARC 28
3680,5183728178,Schenectady ARC 16
3681,5183570129,Schenectady ARC 16
3682,5184590750,Schenectady ARC 16
3683,9102772440,Scotland County Health Department
3684,7072558825,Scott Tong MD Inc   
3685,6314235171,"Scott W. Alpert, MD PC"
3686,6314234090,"Scott W. Alpert, MD PC"
3687,2562593778,Scottsboro Quick Care Clinic
3688,5162555010,SD Medical Arts
3689,6463573155,SD Medical Arts
3690,5166323000,SD Medical Arts
3691,5167052525,SD Medical Arts
3692,7045415555,"Select Health Pain and Regenerative Medicine, PC"
3693,5039067970,SENIOR PSYCHIATRIC SERVICES
3694,9419217788,Senior Xpress Care
3695,9414124748,Senior Xpress Care
3696,9419222722,Senior Xpress Care
3697,9414851196,Senior Xpress Care
3698,9413784414,Senior Xpress Care
3699,9413550303,Senior Xpress Care
3700,9419228778,Senior Xpress Care
3701,9414885970,Senior Xpress Care
3702,9414848801,Senior Xpress Care
3703,9419221669,Senior Xpress Care
3704,9413785757,Senior Xpress Care
3705,9419554646,Senior Xpress Care
3706,9419233309,Senior Xpress Care
3707,9419261966,Senior Xpress Care
3708,9414748600,Senior Xpress Care
3709,9414852404,Senior Xpress Care
3710,9414971117,Senior Xpress Care
3711,9414831960,Senior Xpress Care
3712,9413770102,Senior Xpress Care
3713,9414082600,Senior Xpress Care
3714,9419570310,Senior Xpress Care
3715,2143980678,"SETAL RANA, MD PA           Buckner Elam Medical    "
3716,7322444448,Shahid N. Haque
3717,5732263914,Shannon County Health Center
3718,9257549961,Sharon de Edwards MD FACOG NCMP
3719,9257797200,Sharon de Edwards MD FACOG NCMP
3720,9259475399,Sharon de Edwards MD FACOG NCMP
3721,5705866087,"SHEELA PRAHALAD, M.D."
3722,5703487100,"SHEELA PRAHALAD, M.D."
3723,5703402100,"SHEELA PRAHALAD, M.D."
3724,5709698000,"SHEELA PRAHALAD, M.D."
3725,5703481424,"SHEELA PRAHALAD, M.D."
3726,5707030220,"SHEELA PRAHALAD, M.D."
3727,2128131112,Shemtov Urology LLC
3728,7182920100,Sherry Shieh
3729,7329888228,"Shore Nephrology, P.A. "
3730,7324510063,"Shore Nephrology, P.A. "
3731,7323039390,"Shore Nephrology, P.A. "
3732,7329875990,"Shore Nephrology, P.A. "
3733,7323800730,"Shore Nephrology, P.A. "
3734,7328402200,"Shore Nephrology, P.A. "
3735,7324312000,"Shore Nephrology, P.A. "
3736,7322942535,"Shore Nephrology, P.A. "
3737,7322646750,"Shore Nephrology, P.A. "
3738,7323031589,"Shore Nephrology, P.A. "
3739,7329883684,"Shore Nephrology, P.A. "
3740,7327755500,"Shore Nephrology, P.A. "
3741,7327764274,"Shore Nephrology, P.A. "
3742,7324315200,"Shore Nephrology, P.A. "
3743,7322068000,"Shore Nephrology, P.A. "
3744,7324772247,"Shore Nephrology, P.A. "
3745,7328364500,"Shore Nephrology, P.A. "
3746,8772003196,"Shore Nephrology, P.A. "
3747,7329382780,"Shore Nephrology, P.A. "
3748,7326775200,"Shore Nephrology, P.A. "
3749,7327743550,"Shore Nephrology, P.A. "
3750,7323642055,"Shore Nephrology, P.A. "
3751,7322021000,"Shore Nephrology, P.A. "
3752,7322068200,"Shore Nephrology, P.A. "
3753,7326818310,"Shore Nephrology, P.A. "
3754,7327752725,"Shore Nephrology, P.A. "
3755,8444111873,"Shore Nephrology, P.A. "
3756,2317337777,Shoreline Nephrology
3757,9728337246,"SIAI, PLLC DBA Apex Interventional Pain & Spine"
3758,8605687243,Silver Lane Medical Center
3759,2159232810,"SIMON SU, MD"
3760,7322908300,"Simone Family Medicine, LLC"
3761,7245473541,Singer Family Chiropractic
3762,8582391745,Sky-Care Diagnostic Monitoring Center LLC
3763,5122154350,"Sleep Better Austin Treatment, PLLC"
3764,5127226083,"Sleep Better Austin Treatment, PLLC"
3765,5127226075,"Sleep Better Austin Treatment, PLLC"
3766,5127290264,"Sleep Better Austin Treatment, PLLC"
3767,7703944310,Sleep Better Georgia
3768,8444094657,Sleep Dallas
3769,9086883366,SLEEP DIAGNOSTICS OF NEW JERSEY 
3770,2129945100,Sleep Disorders Institute
3771,8889766679,Sleep Disorders Institute
3772,3867526700,Sleep Solutions of North Florida
3773,9102957246,SOLAS HEALTH
3774,9194607246,SOLAS HEALTH
3775,9106744392,SOLAS HEALTH
3776,9199122400,SOLAS HEALTH
3777,9082220070,Somerset Cosmetic & Reconstructive Surgery
3778,9085222000,Somerset Cosmetic & Reconstructive Surgery
3779,9733225000,Somerset Cosmetic & Reconstructive Surgery
3780,9086852200,Somerset Cosmetic & Reconstructive Surgery
3781,9739267000,Somerset Cosmetic & Reconstructive Surgery
3782,7324423700,Somerset Cosmetic & Reconstructive Surgery
3783,7327458600,Somerset Cosmetic & Reconstructive Surgery
3784,9087690912,Somerset Cosmetic & Reconstructive Surgery
3785,9088506900,Somerset Cosmetic & Reconstructive Surgery
3786,9087665556,Somerset Cosmetic & Reconstructive Surgery
3787,7324673400,SOMERSET PRIMARY CARE LLC
3788,9082220070,Somerset Women's Care
3789,9085222000,Somerset Women's Care
3790,9086852900,Somerset Women's Care
3791,9739267000,Somerset Women's Care
3792,8064679111,Soncy Medical Clinic
3793,5628686256,"Soo Woong Kang, MD, Inc."
3794,7147526778,"Soo Woong Kang, MD, Inc."
3795,6309063700,South Chicago Oncology Associates LLC DBA: Advance Cancer Care Center IL
3796,7732928200,South Chicago Oncology Associates LLC DBA: Advance Cancer Care Center IL
3797,6305458000,South Chicago Oncology Associates LLC DBA: Advance Cancer Care Center IL
3798,6309786200,South Chicago Oncology Associates LLC DBA: Advance Cancer Care Center IL
3799,3055671999,South Florida Pulmonary and Critical Care Associates
3800,3058544400,South Florida Pulmonary and Critical Care Associates
3801,3054458461,South Florida Pulmonary and Critical Care Associates
3802,3053622686,South Florida Pulmonary and Critical Care Associates
3803,9543666335,South Florida Pulmonary Partners LLC
3804,9549418300,South Florida Pulmonary Partners LLC
3805,9124871737,SOUTH GEORGIA MEDICAL SERVICES
3806,2299317395,SOUTH GEORGIA MEDICAL SERVICES
3807,9124875328,SOUTH GEORGIA MEDICAL SERVICES
3808,9124875211,SOUTH GEORGIA MEDICAL SERVICES
3809,2296492331,SOUTH GEORGIA MEDICAL SERVICES
3810,2299375800,SOUTH GEORGIA MEDICAL SERVICES
3811,9126389988,SOUTH GEORGIA MEDICAL SERVICES
3812,2297624121,SOUTH GEORGIA MEDICAL SERVICES
3813,5162555010,South Nassau Thracic Surgery PC
3814,5166323000,South Nassau Thracic Surgery PC
3815,5167052525,South Nassau Thracic Surgery PC
3816,5162566000,South Nassau Thracic Surgery PC
3817,5160522525,South Nassau Thracic Surgery PC
3818,5168870890,South Nassau Thracic Surgery PC
3819,5165796000,South Nassau Thracic Surgery PC
3820,2015433866,SOUTH SHORE PSYCHOLOGICAL SERVICES PLLC
3821,5167910111,SOUTH SHORE PSYCHOLOGICAL SERVICES PLLC
3822,3618830619,South Texas Family Planning & Health Corporation
3823,3615951929,South Texas Family Planning & Health Corporation
